messageId,platform,runtimeKey,namespace,owner,surface,status,displayPolicy,maxLength,emptyLocales,termIds,context,route,component,screenshotRef,ko,en,ja,zh,th,vi,serverMessageKey,updatedAt
page.request.panel.loadingTitleEdit,web,page.request.panel.loadingTitleEdit,page.request,request,accessibility,imported,,,,,,,,,신청 내역을 불러오는 중이에요,Loading request list,申請履歴を読み込み中です,正在加载App详细信息,กำลังโหลดรายการคำขอ,Đang tải danh sách yêu cầu,,2026-06-10
page.request.panel.loadingTitleReadonly,web,page.request.panel.loadingTitleReadonly,page.request,request,accessibility,imported,,,,,,,,,반영된 신청 근무를 불러오는 중이에요,Loading applied requested shifts,反映済み勤務希望を読み込み中です,正在检索反映的请求班次。,กำลังโหลดกะที่ร้องขอที่ใช้,Đang tải các ca được yêu cầu đã áp dụng,,2026-06-10
page.request.panel.monthShortLabel,web,page.request.panel.monthShortLabel,page.request,request,accessibility,imported,,,,,,,,,{{month}}월,M{{month}},{{month}}月,{{month}}月,เดือน {{month}},M{{month}},,2026-06-10
page.request.panel.notLinked,web,page.request.panel.notLinked,page.request,request,text,imported,,,,,,,,,표에 연결된 근무자 없음,No linked nurse on schedule,表に連携された看護師なし,没有工作人员链接到表,ไม่มีพยาบาลที่เชื่อมโยงตามกำหนดเวลา,Không có điều dưỡng liên kết đúng lịch,,2026-06-10
page.request.panel.nurseDateLabel,web,page.request.panel.nurseDateLabel,page.request,request,accessibility,imported,,,,,,,,,{{nurseName}} / {{date}}일,{{nurseName}} / {{date}},{{nurseName}} / {{date}}日,{{nurseName}} / {{date}}일,{{nurseName}} / {{date}},{{nurseName}} / {{date}},,2026-06-10
page.request.panel.overlapBadge,web,page.request.panel.overlapBadge,page.request,request,text,imported,,,,,,,,,같은 근무 {{count}}명,{{count}} want this shift,同じ勤務 {{count}}名,同班{{count}}人,{{count}} ต้องการการเปลี่ยนแปลงนี้,{{count}} muốn ca này,,2026-06-10
page.request.panel.overlapSummary,web,page.request.panel.overlapSummary,page.request,request,text,imported,,,,,,,,,겹침 {{count}}개,{{count}} overlaps,重複 {{count}}件,重叠 {{count}},{{count}} ทับซ้อนกัน,{{count}} trùng lặp,,2026-06-10
page.request.panel.pendingCount,web,page.request.panel.pendingCount,page.request,request,text,imported,,,,,,,,,대기 {{count}},Pending {{count}},待機 {{count}},备用{{count}},รอดำเนินการ {{count}},Đang chờ xử lý {{count}},,2026-06-10
page.request.panel.pendingEmptyDescription,web,page.request.panel.pendingEmptyDescription,page.request,request,description,imported,,,,,,,,,반영하거나 제외하지 않은 신청만 여기에서 볼 수 있어요.,Only requests without an accept or reject decision appear here.,反映または除外していない申請だけがここに表示されます。,此处只能查看未反映或排除的申请。,เฉพาะคำขอที่ไม่มีการตัดสินใจยอมรับหรือปฏิเสธเท่านั้นที่ปรากฏที่นี่,Chỉ những yêu cầu không có quyết định chấp nhận hoặc từ chối mới xuất hiện ở đây.,,2026-06-10
page.request.panel.pendingEmptyTitle,web,page.request.panel.pendingEmptyTitle,page.request,request,accessibility,imported,,,,,,,,,대기 중인 신청이 없어요,No pending requests,待機中の申請はありません,没有待处理的申请,ไม่มีคำขอที่ค้างอยู่,Không có yêu cầu đang chờ xử lý,,2026-06-10
page.request.panel.pendingLabel,web,page.request.panel.pendingLabel,page.request,request,accessibility,imported,,,,,,,,,대기,Pending,待機,气氛,รอดำเนินการ,Đang chờ xử lý,,2026-06-10
page.request.panel.readonlyTitle,web,page.request.panel.readonlyTitle,page.request,request,accessibility,imported,,,,,,,,,반영된 신청 근무,Applied requested shifts,反映済み勤務希望,反映应用工作,Applied ร้องขอการเปลี่ยนแปลง,Các ca được yêu cầu đã áp dụng,,2026-06-10
page.request.panel.reject,web,page.request.panel.reject,page.request,request,text,imported,,,,,,,,,거절,Reject,却下,拒绝,ปฏิเสธ,Từ chối,,2026-06-10
page.request.panel.rejectAll,web,page.request.panel.rejectAll,page.request,request,text,imported,,,,,,,,,대기 {{count}}건 제외,Reject {{count}} pending,待機{{count}}件を除外,不含备用{{count}}枪,ปฏิเสธ {{count}} ที่รอดำเนินการ,Từ chối {{count}} đang chờ xử lý,,2026-06-10
page.request.panel.rejectedState,web,page.request.panel.rejectedState,page.request,request,text,imported,,,,,,,,,제외됨,Rejected,除外済み,排除,ถูกปฏิเสธ,Bị từ chối,,2026-06-10
page.request.panel.rejectedToast,web,page.request.panel.rejectedToast,page.request,request,feedback,imported,,,,,,,,,{{nurseName}} {{shiftType}} 근무 신청을 거절했어요.,{{nurseName}}'s {{shiftType}} request rejected.,{{nurseName}}さんの{{shiftType}}の勤務希望を却下しました。,{{nurseName}} {{shiftType}} 班次申请已拒绝。,คำขอ {{shiftType}} ของ {{nurseName}} ถูกปฏิเสธ,Yêu cầu {{shiftType}} của {{nurseName}} bị từ chối.,,2026-06-10
page.request.panel.showLess,web,page.request.panel.showLess,page.request,request,text,imported,,,,,,,,,접기,Collapse,閉じる,折叠,ทรุด,Thu gọn,,2026-06-10
page.request.panel.showMore,web,page.request.panel.showMore,page.request,request,text,imported,,,,,,,,,{{count}}건 더 보기,Show {{count}} more,{{count}}件もっと見る,查看更多{{count}} 枪,แสดง {{count}} เพิ่มเติม,Hiển thị {{count}} thêm,,2026-06-10
page.request.panel.showNext,web,page.request.panel.showNext,page.request,request,text,imported,,,,,,,,,다음,Next,次へ,下一个,ต่อไป,Tiếp theo,,2026-06-10
page.request.panel.showPrevious,web,page.request.panel.showPrevious,page.request,request,text,imported,,,,,,,,,이전,Previous,前へ,前,ก่อนหน้า,trước đó,,2026-06-10
page.request.panel.sortByDate,web,page.request.panel.sortByDate,page.request,request,text,imported,,,,,,,,,날짜순,Date,日付順,按日期,ตามวันที่,Ngày,,2026-06-10
page.request.panel.sortByNurse,web,page.request.panel.sortByNurse,page.request,request,text,imported,,,,,,,,,사람순,Nurse,看護師順,按人物排序,โดยพยาบาล,Điều dưỡng,,2026-06-10
page.request.panel.sortByPending,web,page.request.panel.sortByPending,page.request,request,text,imported,,,,,,,,,대기,Pending,待機,气氛,รอดำเนินการ,Đang chờ xử lý,,2026-06-10
page.request.panel.sortByRequestOrder,web,page.request.panel.sortByRequestOrder,page.request,request,text,imported,,,,,,,,,신청순,Order,申請順,申请顺序,ตามคำขอ,Đặt hàng,,2026-06-10
page.request.panel.sortOrder,web,page.request.panel.sortOrder,page.request,request,text,imported,,,,,,,,,날짜순,Sorted by date,日付順,按日期,เรียงตามวันที่,Sắp xếp theo ngày,,2026-06-10
page.request.panel.summaryLabel,web,page.request.panel.summaryLabel,page.request,request,accessibility,imported,,,,,,,,,신청 처리 현황,Request processing summary,申請処理状況,申请处理状态,ขอสรุปการประมวลผล,Tóm nghỉ xử lý yêu cầu,,2026-06-10
page.request.panel.unresolvedCount,web,page.request.panel.unresolvedCount,page.request,request,text,imported,,,,,,,,,처리할 신청 {{count}}건,{{count}} unresolved requests,処理する申請 {{count}}件,{{count}} 待处理申请,{{count}} คำขอที่ยังไม่ได้รับการแก้ไข,{{count}} yêu cầu chưa được giải quyết,,2026-06-10
page.request.panel.viewModeLabel,web,page.request.panel.viewModeLabel,page.request,request,accessibility,imported,,,,,,,,,신청 검토 정렬,Request review sorting,申請レビューの並び順,排序申请审查,ขอการเรียงลำดับบทวิจารณ์,Yêu cầu sắp xếp đánh giá,,2026-06-10
page.request.panel.viewOnCalendar,web,page.request.panel.viewOnCalendar,page.request,request,text,imported,,,,,,,,,표에서 위치 보기,View on schedule,表で位置を見る,查看表中的位置,ดูตามกำหนดเวลา,Xem theo lịch,,2026-06-10
page.request.panel.weekday.friday,web,page.request.panel.weekday.friday,page.request,request,text,imported,,,,,,,,,금요일,Friday,金曜日,星期五,วันศุกร์,thứ sáu,,2026-06-10
page.request.panel.weekday.monday,web,page.request.panel.weekday.monday,page.request,request,text,imported,,,,,,,,,월요일,Monday,月曜日,周一,วันจันทร์,thứ hai,,2026-06-10
page.request.panel.weekday.saturday,web,page.request.panel.weekday.saturday,page.request,request,text,imported,,,,,,,,,토요일,Saturday,土曜日,周六,วันเสาร์,thứ bảy,,2026-06-10
page.request.panel.weekday.sunday,web,page.request.panel.weekday.sunday,page.request,request,text,imported,,,,,,,,,일요일,Sunday,日曜日,星期日,วันอาทิตย์,chủ nhật,,2026-06-10
page.request.panel.weekday.thursday,web,page.request.panel.weekday.thursday,page.request,request,text,imported,,,,,,,,,목요일,Thursday,木曜日,周四,วันพฤหัสบดี,thứ năm,,2026-06-10
page.request.panel.weekday.tuesday,web,page.request.panel.weekday.tuesday,page.request,request,text,imported,,,,,,,,,화요일,Tuesday,火曜日,周二,วันอังคาร,thứ ba,,2026-06-10
page.request.panel.weekday.wednesday,web,page.request.panel.weekday.wednesday,page.request,request,text,imported,,,,,,,,,수요일,Wednesday,水曜日,周三,วันพุธ,thứ tư,,2026-06-10
page.request.toolbar.editAction,web,page.request.toolbar.editAction,page.request,request,button,imported,,,,,,,,,수정하기,Edit,編集する,编辑,แก้ไข,Chỉnh sửa,,2026-06-19
page.request.toolbar.editingDescription,web,page.request.toolbar.editingDescription,page.request,request,description,imported,,,,,,,,,신청을 누르면 근무표 위치로 이동해요. 바꾼 내용은 자동 저장돼요.,Changes are saved automatically. Finish with Save after syncing completes.,申請を押すと勤務表の位置へ移動します。変更内容は自動保存されます。,单击“应用”后，您将移至时间表位置。更改会自动保存。,การเปลี่ยนแปลงจะถูกบันทึกโดยอัตโนมัติ เสร็จสิ้นด้วยการบันทึกหลังจากการซิงค์เสร็จสิ้น,Các thay đổi được lưu tự động. Kết thúc bằng Lưu sau khi đồng bộ hóa hoàn tất.,,2026-06-19
